国家,美国
2019/11/21,2.583
2019/11/22,2.657
2019/11/23,#N/A
2019/11/24,#N/A
2019/11/25,2.52
2019/11/26,2.457
2019/11/27,2.493
2019/11/28,#N/A
2019/11/29,2.313
2019/11/30,#N/A
2019/12/1,#N/A
2019/12/2,2.343
2019/12/3,2.439
2019/12/4,2.405
2019/12/5,2.418
2019/12/6,2.35
2019/12/7,#N/A
2019/12/8,#N/A
2019/12/9,2.249
2019/12/10,2.263
2019/12/11,2.245
2019/12/12,2.339
2019/12/13,2.307
2019/12/14,#N/A
2019/12/15,#N/A
2019/12/16,2.353
2019/12/17,2.316
2019/12/18,2.288
2019/12/19,2.289
2019/12/20,2.329
2019/12/21,#N/A
2019/12/22,#N/A
2019/12/23,2.2
2019/12/24,2.183
2019/12/25,#N/A
2019/12/26,2.272
2019/12/27,2.21
2019/12/28,#N/A
2019/12/29,#N/A
2019/12/30,2.188
2019/12/31,2.183
2020/1/1,#N/A
2020/1/2,2.13
2020/1/3,2.114
2020/1/4,#N/A
2020/1/5,#N/A
2020/1/6,2.149
2020/1/7,2.154
2020/1/8,2.151
2020/1/9,2.167
2020/1/10,2.207
2020/1/11,#N/A
2020/1/12,#N/A
2020/1/13,2.19
2020/1/14,2.179
2020/1/15,2.124
2020/1/16,2.076
2020/1/17,2.003
2020/1/18,#N/A
2020/1/19,#N/A
2020/1/20,#N/A
2020/1/21,1.908
2020/1/22,1.913
2020/1/23,1.938
2020/1/24,1.886
2020/1/25,#N/A
2020/1/26,#N/A
2020/1/27,1.896
2020/1/28,1.928
2020/1/29,1.869
2020/1/30,1.832
2020/1/31,1.843
2020/2/1,#N/A
2020/2/2,#N/A
2020/2/3,1.823
2020/2/4,1.875
2020/2/5,1.867
2020/2/6,1.865
2020/2/7,1.85
2020/2/8,#N/A
2020/2/9,#N/A
2020/2/10,1.769
2020/2/11,1.791
2020/2/12,1.85
2020/2/13,1.829
2020/2/14,1.85
2020/2/15,#N/A
2020/2/16,#N/A
2020/2/17,#N/A
2020/2/18,1.969
2020/2/19,1.967
2020/2/20,1.916
2020/2/21,1.906
2020/2/22,#N/A
2020/2/23,#N/A
2020/2/24,1.837
2020/2/25,1.838
2020/2/26,1.823
2020/2/27,1.738
2020/2/28,1.701
2020/2/29,#N/A
2020/3/1,#N/A
2020/3/2,1.757
2020/3/3,1.806
2020/3/4,1.835
2020/3/5,1.757
2020/3/6,1.731
2020/3/7,#N/A
2020/3/8,#N/A
2020/3/9,1.819
2020/3/10,1.924
2020/3/11,1.882
2020/3/12,1.819
2020/3/13,1.883
2020/3/14,#N/A
2020/3/15,#N/A
2020/3/16,1.804
2020/3/17,1.72
2020/3/18,1.635
2020/3/19,1.65
2020/3/20,1.577
2020/3/21,#N/A
2020/3/22,#N/A
2020/3/23,1.586
2020/3/24,1.678
2020/3/25,1.661
2020/3/26,1.641
2020/3/27,1.621
2020/3/28,#N/A
2020/3/29,#N/A
2020/3/30,1.702
2020/3/31,1.643
2020/4/1,1.59
2020/4/2,1.551
2020/4/3,1.659
2020/4/4,#N/A
2020/4/5,#N/A
2020/4/6,1.749
2020/4/7,1.908
2020/4/8,1.793
2020/4/9,1.747
2020/4/10,#N/A
2020/4/11,#N/A
2020/4/12,#N/A
2020/4/13,1.727
2020/4/14,1.633
2020/4/15,1.591
2020/4/16,1.687
2020/4/17,1.762
2020/4/18,#N/A
2020/4/19,#N/A
2020/4/20,1.938
2020/4/21,1.828
2020/4/22,1.91
2020/4/23,1.816
2020/4/24,1.71
2020/4/25,#N/A
2020/4/26,#N/A
2020/4/27,1.839
2020/4/28,1.788
2020/4/29,1.878
2020/4/30,1.938
2020/5/1,1.882
2020/5/2,#N/A
2020/5/3,#N/A
2020/5/4,1.988
2020/5/5,2.082
2020/5/6,1.948
2020/5/7,1.9
2020/5/8,1.825
2020/5/9,#N/A
2020/5/10,#N/A
2020/5/11,1.849
2020/5/12,1.7
2020/5/13,1.643
2020/5/14,1.674
2020/5/15,1.636
2020/5/16,#N/A
2020/5/17,#N/A
2020/5/18,1.766
2020/5/19,1.797
2020/5/20,1.781
2020/5/21,1.72
2020/5/22,1.745
2020/5/23,#N/A
2020/5/24,#N/A
2020/5/25,#N/A
2020/5/26,1.775
2020/5/27,1.721
2020/5/28,1.823
2020/5/29,1.84
2020/5/30,#N/A
2020/5/31,#N/A
2020/6/1,1.781
2020/6/2,1.773
2020/6/3,1.81
2020/6/4,1.821
2020/6/5,1.8
2020/6/6,#N/A
2020/6/7,#N/A
2020/6/8,1.808
2020/6/9,1.762
2020/6/10,1.791
2020/6/11,1.816
2020/6/12,1.745
2020/6/13,#N/A
2020/6/14,#N/A
2020/6/15,1.673
2020/6/16,1.614
2020/6/17,1.638
2020/6/18,1.638
2020/6/19,1.668
2020/6/20,#N/A
2020/6/21,#N/A
2020/6/22,1.66
2020/6/23,1.63
2020/6/24,1.601
2020/6/25,1.44
2020/6/26,1.472
2020/6/27,#N/A
2020/6/28,#N/A
2020/6/29,1.692
2020/6/30,1.758
2020/7/1,1.695
2020/7/2,1.726
2020/7/3,#N/A
2020/7/4,#N/A
2020/7/5,#N/A
2020/7/6,1.83
2020/7/7,1.88
2020/7/8,1.819
2020/7/9,1.773
2020/7/10,1.819
2020/7/11,#N/A
2020/7/12,#N/A
2020/7/13,1.73
2020/7/14,1.743
2020/7/15,1.784
2020/7/16,1.728
2020/7/17,1.707
2020/7/18,#N/A
2020/7/19,#N/A
2020/7/20,1.642
2020/7/21,1.67
2020/7/22,1.694
2020/7/23,1.78
2020/7/24,1.794
2020/7/25,#N/A
2020/7/26,#N/A
2020/7/27,1.73
2020/7/28,1.795
2020/7/29,1.872
2020/7/30,1.837
2020/7/31,1.816
2020/8/1,#N/A
2020/8/2,#N/A
2020/8/3,2.098
2020/8/4,2.178
2020/8/5,2.207
2020/8/6,2.156
2020/8/7,2.255
2020/8/8,#N/A
2020/8/9,#N/A
2020/8/10,2.166
2020/8/11,2.152
2020/8/12,2.151
2020/8/13,2.192
2020/8/14,2.345
2020/8/15,#N/A
2020/8/16,#N/A
2020/8/17,2.34
2020/8/18,2.411
2020/8/19,2.43
2020/8/20,2.355
2020/8/21,2.441
2020/8/22,#N/A
2020/8/23,#N/A
2020/8/24,2.513
2020/8/25,2.481
2020/8/26,2.408
2020/8/27,2.58
2020/8/28,2.654
2020/8/29,#N/A
2020/8/30,#N/A
2020/8/31,2.629
2020/9/1,2.517
2020/9/2,2.485
2020/9/3,2.481
2020/9/4,2.579
2020/9/5,#N/A
2020/9/6,#N/A
2020/9/7,#N/A
2020/9/8,2.363
2020/9/9,2.393
2020/9/10,2.313
2020/9/11,2.25
2020/9/12,#N/A
2020/9/13,#N/A
2020/9/14,2.303
2020/9/15,2.357
2020/9/16,2.253
2020/9/17,1.991
2020/9/18,2.057
2020/9/19,#N/A
2020/9/20,#N/A
2020/9/21,1.88
2020/9/22,1.845
2020/9/23,2.195
2020/9/24,2.182
2020/9/25,2.134
2020/9/26,#N/A
2020/9/27,#N/A
2020/9/28,2.09
2020/9/29,2.498
2020/9/30,2.545
2020/10/1,2.482
2020/10/2,2.439
2020/10/3,#N/A
2020/10/4,#N/A
2020/10/5,2.631
2020/10/6,2.512
2020/10/7,2.594
2020/10/8,2.632
2020/10/9,2.763
2020/10/10,#N/A
2020/10/11,#N/A
2020/10/12,2.835
2020/10/13,2.764
2020/10/14,2.649
2020/10/15,2.781
2020/10/16,2.687
2020/10/17,#N/A
2020/10/18,#N/A
2020/10/19,2.832
2020/10/20,2.9
2020/10/21,3.031
2020/10/22,2.982
2020/10/23,2.94
2020/10/24,#N/A
2020/10/25,#N/A
2020/10/26,3.027
2020/10/27,3.03
2020/10/28,3.04
2020/10/29,3.316
2020/10/30,3.389
2020/10/31,#N/A
2020/11/1,#N/A
2020/11/2,3.236
2020/11/3,3.054
2020/11/4,3.063
2020/11/5,2.934
2020/11/6,2.892
2020/11/7,#N/A
2020/11/8,#N/A
2020/11/9,2.858
2020/11/10,2.948
2020/11/11,3.024
2020/11/12,2.948
2020/11/13,2.971
2020/11/14,#N/A
2020/11/15,#N/A
2020/11/16,2.676
2020/11/17,2.69
2020/11/18,2.716
2020/11/19,2.597
2020/11/20,2.665
2020/11/21,#N/A
2020/11/22,#N/A
2020/11/23,2.706
2020/11/24,2.76
2020/11/25,2.875
2020/11/26,#N/A
2020/11/27,2.851
2020/11/28,#N/A
2020/11/29,#N/A
2020/11/30,2.934
2020/12/1,2.876
2020/12/2,2.756
2020/12/3,2.512
2020/12/4,2.553
2020/12/5,#N/A
2020/12/6,#N/A
2020/12/7,2.426
2020/12/8,2.444
2020/12/9,2.425
2020/12/10,2.573
2020/12/11,2.595
2020/12/12,#N/A
2020/12/13,#N/A
2020/12/14,2.667
2020/12/15,2.668
2020/12/16,2.681
2020/12/17,2.652
2020/12/18,2.706
2020/12/19,#N/A
2020/12/20,#N/A
2020/12/21,2.7
2020/12/22,2.771
2020/12/23,2.606
2020/12/24,2.542
2020/12/25,#N/A
2020/12/26,#N/A
2020/12/27,#N/A
2020/12/28,2.334
2020/12/29,2.443
2020/12/30,2.432
2020/12/31,2.547
2021/1/1,#N/A
2021/1/2,#N/A
2021/1/3,#N/A
2021/1/4,2.595
2021/1/5,2.694
2021/1/6,2.715
2021/1/7,2.677
2021/1/8,2.7
2021/1/9,#N/A
2021/1/10,#N/A
2021/1/11,2.788
2021/1/12,2.732
2021/1/13,2.742
2021/1/14,2.665
2021/1/15,2.753
2021/1/16,#N/A
2021/1/17,#N/A
2021/1/18,#N/A
2021/1/19,2.546
2021/1/20,2.533
2021/1/21,2.491
2021/1/22,2.452
2021/1/23,#N/A
2021/1/24,#N/A
2021/1/25,2.605
2021/1/26,2.657
2021/1/27,2.715
2021/1/28,2.679
2021/1/29,2.557
2021/1/30,#N/A
2021/1/31,#N/A
2021/2/1,2.828
2021/2/2,2.821
2021/2/3,2.782
2021/2/4,2.961
2021/2/5,2.882
2021/2/6,#N/A
2021/2/7,#N/A
2021/2/8,2.883
2021/2/9,2.818
2021/2/10,2.977
2021/2/11,2.864
2021/2/12,2.897
2021/2/13,#N/A
2021/2/14,#N/A
2021/2/15,#N/A
2021/2/16,3.098
2021/2/17,3.238
2021/2/18,3.065
2021/2/19,3.082
2021/2/20,#N/A
2021/2/21,#N/A
2021/2/22,2.948
2021/2/23,2.877
2021/2/24,2.866
2021/2/25,2.765
2021/2/26,2.775
2021/2/27,#N/A
2021/2/28,#N/A
2021/3/1,2.783
2021/3/2,2.85
2021/3/3,2.804
2021/3/4,2.743
2021/3/5,2.696
2021/3/6,#N/A
2021/3/7,#N/A
2021/3/8,2.661
2021/3/9,2.65
2021/3/10,2.688
2021/3/11,2.671
2021/3/12,2.598
2021/3/13,#N/A
2021/3/14,#N/A
2021/3/15,2.498
2021/3/16,2.563
2021/3/17,2.521
2021/3/18,2.484
2021/3/19,2.547
2021/3/20,#N/A
2021/3/21,#N/A
2021/3/22,2.575
2021/3/23,2.513
2021/3/24,2.519
2021/3/25,2.571
2021/3/26,2.564
2021/3/27,#N/A
2021/3/28,#N/A
2021/3/29,2.606
2021/3/30,2.621
2021/3/31,2.604
2021/4/1,2.626
2021/4/2,#N/A
2021/4/3,#N/A
2021/4/4,#N/A
2021/4/5,2.52
2021/4/6,2.462
2021/4/7,2.509
2021/4/8,2.519
2021/4/9,2.521
2021/4/10,#N/A
2021/4/11,#N/A
2021/4/12,2.556
2021/4/13,2.624
2021/4/14,2.617
2021/4/15,2.663
2021/4/16,2.688
2021/4/17,#N/A
2021/4/18,#N/A
2021/4/19,2.738
2021/4/20,2.724
2021/4/21,2.697
2021/4/22,2.748
2021/4/23,2.72
2021/4/24,#N/A
2021/4/25,#N/A
2021/4/26,2.79
2021/4/27,2.873
2021/4/28,2.93
2021/4/29,2.905
2021/4/30,2.941
2021/5/1,#N/A
2021/5/2,#N/A
2021/5/3,2.958
2021/5/4,2.979
2021/5/5,2.946
2021/5/6,2.931
2021/5/7,2.97
2021/5/8,#N/A
2021/5/9,#N/A
2021/5/10,2.922
2021/5/11,2.95
2021/5/12,2.981
2021/5/13,2.973
2021/5/14,2.974
2021/5/15,#N/A
2021/5/16,#N/A
2021/5/17,3.12
2021/5/18,3.009
2021/5/19,2.962
2021/5/20,2.948
2021/5/21,2.902
2021/5/22,#N/A
2021/5/23,#N/A
2021/5/24,2.887
2021/5/25,2.931
2021/5/26,2.967
2021/5/27,2.962
2021/5/28,3.01
2021/5/29,#N/A
2021/5/30,#N/A
2021/5/31,#N/A
2021/6/1,3.094
2021/6/2,3.074
2021/6/3,3.065
2021/6/4,3.099
2021/6/5,#N/A
2021/6/6,#N/A
2021/6/7,3.092
2021/6/8,3.13
2021/6/9,3.155
2021/6/10,3.152
2021/6/11,3.283
2021/6/12,#N/A
2021/6/13,#N/A
2021/6/14,3.352
2021/6/15,3.226
2021/6/16,3.245
2021/6/17,3.213
2021/6/18,3.234
2021/6/19,#N/A
2021/6/20,#N/A
2021/6/21,3.199
2021/6/22,3.262
2021/6/23,3.319
2021/6/24,3.417
2021/6/25,3.511
2021/6/26,#N/A
2021/6/27,#N/A
2021/6/28,3.607
2021/6/29,3.658
2021/6/30,3.737
2021/7/1,3.66
2021/7/2,3.702
2021/7/3,#N/A
2021/7/4,#N/A
2021/7/5,#N/A
2021/7/6,3.67
2021/7/7,3.576
2021/7/8,3.685
2021/7/9,3.675
2021/7/10,#N/A
2021/7/11,#N/A
2021/7/12,3.745
2021/7/13,3.69
2021/7/14,3.67
2021/7/15,3.617
2021/7/16,3.68
2021/7/17,#N/A
2021/7/18,#N/A
2021/7/19,3.769
2021/7/20,3.931
2021/7/21,3.921
2021/7/22,3.999
2021/7/23,4.045
2021/7/24,#N/A
2021/7/25,#N/A
2021/7/26,4.098
2021/7/27,3.948
2021/7/28,4
2021/7/29,4.057
2021/7/30,3.913
2021/7/31,#N/A
2021/8/1,#N/A
2021/8/2,3.958
2021/8/3,4.06
2021/8/4,4.153
2021/8/5,4.159
2021/8/6,4.134
2021/8/7,#N/A
2021/8/8,#N/A
2021/8/9,4.041
2021/8/10,4.108
2021/8/11,4.056
2021/8/12,3.913
2021/8/13,3.849
2021/8/14,#N/A
2021/8/15,#N/A
2021/8/16,3.942
2021/8/17,3.83
2021/8/18,3.822
2021/8/19,3.86
2021/8/20,3.837
2021/8/21,#N/A
2021/8/22,#N/A
2021/8/23,3.929
2021/8/24,3.897
2021/8/25,3.917
2021/8/26,4.207
2021/8/27,4.375
2021/8/28,#N/A
2021/8/29,#N/A
2021/8/30,4.316
2021/8/31,4.405
2021/9/1,4.635
2021/9/2,4.631
2021/9/3,4.697
2021/9/4,#N/A
2021/9/5,#N/A
2021/9/6,#N/A
2021/9/7,4.597
2021/9/8,4.923
2021/9/9,5.002
2021/9/10,4.958
2021/9/11,#N/A
2021/9/12,#N/A
2021/9/13,5.186
2021/9/14,5.281
2021/9/15,5.395
2021/9/16,5.268
2021/9/17,5.054
2021/9/18,#N/A
2021/9/19,#N/A
2021/9/20,4.955
2021/9/21,4.802
2021/9/22,4.76
2021/9/23,5.033
2021/9/24,5.176
2021/9/25,#N/A
2021/9/26,#N/A
2021/9/27,5.83
2021/9/28,5.877
2021/9/29,5.459
2021/9/30,5.971
2021/10/1,5.544
2021/10/2,#N/A
2021/10/3,#N/A
2021/10/4,5.816
2021/10/5,6.33
2021/10/6,5.714
2021/10/7,5.76
2021/10/8,5.606
2021/10/9,#N/A
2021/10/10,#N/A
2021/10/11,5.4
2021/10/12,5.464
2021/10/13,5.676
2021/10/14,5.649
2021/10/15,5.422
2021/10/16,#N/A
2021/10/17,#N/A
2021/10/18,4.982
2021/10/19,5.06
2021/10/20,5.159
2021/10/21,5.196
2021/10/22,5.306
2021/10/23,#N/A
2021/10/24,#N/A
2021/10/25,5.971
2021/10/26,5.829
2021/10/27,6.221
2021/10/28,5.732
2021/10/29,5.566
2021/10/30,#N/A
2021/10/31,#N/A
2021/11/1,5.212
2021/11/2,5.546
2021/11/3,5.855
2021/11/4,5.659
2021/11/5,5.623
2021/11/6,#N/A
2021/11/7,#N/A
2021/11/8,5.414
2021/11/9,4.967
2021/11/10,4.919
2021/11/11,#N/A
2021/11/12,4.778
2021/11/13,#N/A
2021/11/14,#N/A
2021/11/15,5.052
2021/11/16,5.15
2021/11/17,4.888
2021/11/18,4.904
2021/11/19,5.077
2021/11/20,#N/A
2021/11/21,#N/A
2021/11/22,4.788
2021/11/23,5.01
2021/11/24,5.04
2021/11/25,#N/A
2021/11/26,5.55
2021/11/27,#N/A
2021/11/28,#N/A
2021/11/29,4.881
2021/11/30,4.607
2021/12/1,4.269
2021/12/2,4.112
2021/12/3,4.094
2021/12/4,#N/A
2021/12/5,#N/A
2021/12/6,#N/A
2021/12/7,3.733
2021/12/8,3.817
2021/12/9,3.792
2021/12/10,3.888
2021/12/11,#N/A
2021/12/12,#N/A
2021/12/13,3.826
2021/12/14,3.787
2021/12/15,3.824
2021/12/16,3.78
2021/12/17,3.669
2021/12/18,#N/A
2021/12/19,#N/A
2021/12/20,3.838
2021/12/21,3.87
2021/12/22,3.973
2021/12/23,3.733
2021/12/24,#N/A
2021/12/25,#N/A
2021/12/26,#N/A
2021/12/27,4.05
2021/12/28,4.065
2021/12/29,3.994
2021/12/30,3.597
2021/12/31,3.76
2022/1/1,#N/A
2022/1/2,#N/A
2022/1/3,3.816
2022/1/4,3.752
2022/1/5,3.842
2022/1/6,3.852
2022/1/7,3.935
2022/1/8,#N/A
2022/1/9,#N/A
2022/1/10,4.111
2022/1/11,4.218
2022/1/12,4.783
2022/1/13,4.263
2022/1/14,4.228
2022/1/15,#N/A
2022/1/16,#N/A
2022/1/17,#N/A
2022/1/18,4.332
2022/1/19,4.019
2022/1/20,3.84
2022/1/21,3.96
2022/1/22,#N/A
2022/1/23,#N/A
2022/1/24,3.964
2022/1/25,4.038
2022/1/26,4.233
2022/1/27,5.9
2022/1/28,4.69
2022/1/29,#N/A
2022/1/30,#N/A
2022/1/31,4.907
2022/2/1,4.88
2022/2/2,5.412
2022/2/3,4.932
2022/2/4,4.555
2022/2/5,#N/A
2022/2/6,#N/A
2022/2/7,4.28
2022/2/8,4.211
2022/2/9,4.033
2022/2/10,3.942
2022/2/11,4
2022/2/12,#N/A
2022/2/13,#N/A
2022/2/14,4.182
2022/2/15,4.392
2022/2/16,4.632
2022/2/17,4.513
2022/2/18,4.448
2022/2/19,#N/A
2022/2/20,#N/A
2022/2/21,#N/A
2022/2/22,4.496
2022/2/23,4.594
2022/2/24,4.667
2022/2/25,4.484
2022/2/26,#N/A
2022/2/27,#N/A
2022/2/28,4.406
2022/3/1,4.596
2022/3/2,4.788
2022/3/3,4.733
2022/3/4,4.917
2022/3/5,#N/A
2022/3/6,#N/A
2022/3/7,4.806
2022/3/8,4.58
2022/3/9,4.53
2022/3/10,4.65
2022/3/11,4.768
2022/3/12,#N/A
2022/3/13,#N/A
2022/3/14,4.674
2022/3/15,4.618
2022/3/16,4.754
2022/3/17,4.936
2022/3/18,4.905
2022/3/19,#N/A
2022/3/20,#N/A
2022/3/21,4.947
2022/3/22,5.144
2022/3/23,5.13
2022/3/24,5.413
2022/3/25,5.543
2022/3/26,#N/A
2022/3/27,#N/A
2022/3/28,5.448
2022/3/29,#N/A
2022/3/30,5.568
2022/3/31,5.626
2022/4/1,5.722
2022/4/2,#N/A
2022/4/3,#N/A
2022/4/4,5.782
2022/4/5,6.086
2022/4/6,6.094
2022/4/7,6.387
2022/4/8,6.321
2022/4/9,#N/A
2022/4/10,#N/A
2022/4/11,6.699
2022/4/12,6.693
2022/4/13,7.036
2022/4/14,7.321
2022/4/15,#N/A
2022/4/16,#N/A
2022/4/17,#N/A
2022/4/18,7.769
2022/4/19,7.256
2022/4/20,6.825
2022/4/21,6.93
2022/4/22,6.465
2022/4/23,#N/A
2022/4/24,#N/A
2022/4/25,6.818
2022/4/26,6.841
2022/4/27,7.079
2022/4/28,6.946
2022/4/29,7.245
2022/4/30,#N/A
2022/5/1,#N/A
2022/5/2,7.548
2022/5/3,7.821
2022/5/4,8.364
2022/5/5,8.805
2022/5/6,7.981
2022/5/7,#N/A
2022/5/8,#N/A
2022/5/9,7.042
2022/5/10,7.298
2022/5/11,7.64
2022/5/12,7.663
2022/5/13,7.622
2022/5/14,#N/A
2022/5/15,#N/A
2022/5/16,7.98
2022/5/17,8.318
2022/5/18,8.255
2022/5/19,8.102
2022/5/20,8.058
2022/5/21,#N/A
2022/5/22,#N/A
2022/5/23,8.734
2022/5/24,8.835
2022/5/25,8.97
2022/5/26,8.785
2022/5/27,8.708
2022/5/28,#N/A
2022/5/29,#N/A
2022/5/30,#N/A
2022/5/31,8.279
2022/6/1,8.77
2022/6/2,8.423
2022/6/3,8.539
2022/6/4,#N/A
2022/6/5,#N/A
2022/6/6,9.334
2022/6/7,9.344
2022/6/8,8.608
2022/6/9,9.003
2022/6/10,8.755
2022/6/11,#N/A
2022/6/12,#N/A
2022/6/13,8.666
2022/6/14,7.259
2022/6/15,7.54
2022/6/16,7.43
2022/6/17,7.005
2022/6/18,#N/A
2022/6/19,#N/A
2022/6/20,#N/A
2022/6/21,6.834
2022/6/22,6.828
2022/6/23,6.21
2022/6/24,6.173
2022/6/25,#N/A
2022/6/26,#N/A
2022/6/27,6.39
2022/6/28,6.509
2022/6/29,6.416
2022/6/30,5.506
2022/7/1,5.62
2022/7/2,#N/A
2022/7/3,#N/A
2022/7/4,#N/A
2022/7/5,5.459
2022/7/6,5.553
2022/7/7,6.186
2022/7/8,6.067
2022/7/9,#N/A
2022/7/10,#N/A
2022/7/11,6.524
2022/7/12,6.267
2022/7/13,6.596
2022/7/14,6.657
2022/7/15,7.115
2022/7/16,#N/A
2022/7/17,#N/A
2022/7/18,7.442
2022/7/19,7.301
2022/7/20,7.865
2022/7/21,7.876
2022/7/22,8.305
2022/7/23,#N/A
2022/7/24,#N/A
2022/7/25,8.812
2022/7/26,8.905
2022/7/27,8.668
2022/7/28,8.162
2022/7/29,8.286
2022/7/30,#N/A
2022/7/31,#N/A
2022/8/1,8.213
2022/8/2,7.687
2022/8/3,8.302
2022/8/4,8.141
2022/8/5,8.005
2022/8/6,#N/A
2022/8/7,#N/A
2022/8/8,7.656
2022/8/9,7.839
2022/8/10,8.221
2022/8/11,8.709
2022/8/12,8.78
2022/8/13,#N/A
2022/8/14,#N/A
2022/8/15,8.807
2022/8/16,9.353
2022/8/17,9.182
2022/8/18,9.184
2022/8/19,9.28
2022/8/20,#N/A
2022/8/21,#N/A
2022/8/22,9.76
2022/8/23,9.254
2022/8/24,9.24
2022/8/25,9.359
2022/8/26,9.32
2022/8/27,#N/A
2022/8/28,#N/A
2022/8/29,9.369
2022/8/30,9.077
2022/8/31,9.141
2022/9/1,9.167
2022/9/2,8.902
2022/9/3,#N/A
2022/9/4,#N/A
2022/9/5,#N/A
2022/9/6,8.023
2022/9/7,7.856
2022/9/8,7.969
2022/9/9,8.038
2022/9/10,#N/A
2022/9/11,#N/A
2022/9/12,8.389
2022/9/13,8.397
2022/9/14,9.094
2022/9/15,8.293
2022/9/16,7.817
2022/9/17,#N/A
2022/9/18,#N/A
2022/9/19,7.869
2022/9/20,7.742
2022/9/21,7.742
2022/9/22,7.19
2022/9/23,6.841
2022/9/24,#N/A
2022/9/25,#N/A
2022/9/26,6.933
2022/9/27,6.666
2022/9/28,6.88
2022/9/29,6.892
2022/9/30,6.826
2022/10/1,#N/A
2022/10/2,#N/A
2022/10/3,6.514
2022/10/4,6.825
2022/10/5,6.925
2022/10/6,6.861
2022/10/7,6.608
2022/10/8,#N/A
2022/10/9,#N/A
2022/10/10,6.523
2022/10/11,6.593
2022/10/12,6.44
2022/10/13,6.685
2022/10/14,6.476
2022/10/15,#N/A
2022/10/16,#N/A
2022/10/17,5.988
2022/10/18,5.691
2022/10/19,5.444
2022/10/20,5.315
2022/10/21,4.992
2022/10/22,#N/A
2022/10/23,#N/A
2022/10/24,5.174
2022/10/25,5.731
2022/10/26,5.735
2022/10/27,5.438
2022/10/28,5.8
2022/10/29,#N/A
2022/10/30,#N/A
2022/10/31,6.294
2022/11/1,5.83
2022/11/2,6.197
2022/11/3,5.932
2022/11/4,6.459
2022/11/5,#N/A
2022/11/6,#N/A
2022/11/7,6.701
2022/11/8,6.199
2022/11/9,5.953
2022/11/10,6.156
2022/11/11,5.902
2022/11/12,#N/A
2022/11/13,#N/A
2022/11/14,6.069
2022/11/15,6.161
2022/11/16,6.201
2022/11/17,6.401
2022/11/18,6.371
2022/11/19,#N/A
2022/11/20,#N/A
2022/11/21,6.688
2022/11/22,6.912
2022/11/23,7.332
2022/11/24,#N/A
2022/11/25,6.802
2022/11/26,#N/A
2022/11/27,#N/A
2022/11/28,6.787
2022/11/29,7.274
2022/11/30,6.971
2022/12/1,6.834
2022/12/2,6.222
2022/12/3,#N/A
2022/12/4,#N/A
2022/12/5,5.624
2022/12/6,5.372
2022/12/7,5.814
2022/12/8,5.935
2022/12/9,6.307
2022/12/10,#N/A
2022/12/11,#N/A
2022/12/12,6.524
2022/12/13,6.965
2022/12/14,6.356
2022/12/15,6.866
2022/12/16,6.611
2022/12/17,#N/A
2022/12/18,#N/A
2022/12/19,5.838
2022/12/20,5.352
2022/12/21,5.48
2022/12/22,5.062
2022/12/23,5.125
2022/12/24,#N/A
2022/12/25,#N/A
2022/12/26,#N/A
2022/12/27,5.209
2022/12/28,4.78
2022/12/29,4.56
2022/12/30,4.43
2022/12/31,#N/A
2023/1/1,#N/A
2023/1/2,#N/A
2023/1/3,4.009
2023/1/4,4.149
2023/1/5,3.776
2023/1/6,3.761
2023/1/7,#N/A
2023/1/8,#N/A
2023/1/9,3.902
2023/1/10,3.565
2023/1/11,3.69
2023/1/12,3.678
2023/1/13,3.481
2023/1/14,#N/A
2023/1/15,#N/A
2023/1/16,#N/A
2023/1/17,3.664
2023/1/18,3.288
2023/1/19,3.199
2023/1/20,3.134
2023/1/21,#N/A
2023/1/22,#N/A
2023/1/23,3.447
2023/1/24,3.242
2023/1/25,3.003
2023/1/26,2.904
2023/1/27,3.155
2023/1/28,#N/A
2023/1/29,#N/A
2023/1/30,2.688
2023/1/31,2.722
2023/2/1,2.502
2023/2/2,2.452
2023/2/3,2.385
2023/2/4,#N/A
2023/2/5,#N/A
2023/2/6,2.495
2023/2/7,2.593
2023/2/8,2.419
2023/2/9,2.46
2023/2/10,2.58
2023/2/11,#N/A
2023/2/12,#N/A
2023/2/13,2.428
2023/2/14,2.601
2023/2/15,2.466
2023/2/16,2.394
2023/2/17,2.263
2023/2/18,#N/A
2023/2/19,#N/A
2023/2/20,#N/A
2023/2/21,2.066
2023/2/22,2.169
2023/2/23,2.366
2023/2/24,2.504
2023/2/25,#N/A
2023/2/26,#N/A
2023/2/27,2.72
2023/2/28,2.776
2023/3/1,2.811
2023/3/2,2.79
2023/3/3,3.016
2023/3/4,#N/A
2023/3/5,#N/A
2023/3/6,2.605
2023/3/7,2.658
2023/3/8,2.593
2023/3/9,2.492
2023/3/10,2.436
2023/3/11,#N/A
2023/3/12,#N/A
2023/3/13,2.63
2023/3/14,2.574
2023/3/15,2.472
2023/3/16,2.532
2023/3/17,2.35
2023/3/18,#N/A
2023/3/19,#N/A
2023/3/20,2.246
2023/3/21,2.326
2023/3/22,2.217
2023/3/23,2.151
2023/3/24,2.181
2023/3/25,#N/A
2023/3/26,#N/A
2023/3/27,2.076
2023/3/28,2.035
2023/3/29,1.981
2023/3/30,2.104
2023/3/31,2.166
2023/4/1,#N/A
2023/4/2,#N/A
2023/4/3,2.117
2023/4/4,2.09
2023/4/5,2.142
2023/4/6,2.035
2023/4/7,#N/A
2023/4/8,#N/A
2023/4/9,#N/A
2023/4/10,2.181
